id;word;slog
24739;CHORVADORLIK;CHOR-VA-DOR-LIK
24740;CHORVACHI;CHOR-VA-CHI
24741;CHORVACHILIK;CHOR-VA-CHI-LIK
24742;CHORGOH;CHOR-GOH
24743;CHORDANA;CHOR-DA-NA
24744;CHORDEVOR;CHOR-DE-VOR
24745;CHORDOQ;CHOR-DOQ
24746;CHORI;CHO-RI
24747;CHORIKOR;CHO-RI-KOR
24748;CHORIQ;CHO-RIQ
24749;CHORKO‘CHA;CHOR-KO‘-CHA
24750;CHORQIRRA;CHOR-QIR-RA
24751;CHORLAMOQ;CHOR-LA-MOQ
24752;CHORLOV;CHOR-LOV
24753;CHOROYNA;CHOR-OY-NA
24754;CHORPALAK;CHOR-PA-LAK
24755;CHORPAHIL;CHOR-PA-HIL
24756;CHORPOYA;CHOR-PO-YA
24757;CHORRAHA;CHOR-RA-HA
24758;CHORSI;CHOR-SI
24759;CHORSUPA;CHOR-SU-PA
24760;CHORTOQ;CHOR-TOQ
24761;CHORTOR;CHOR-TOR
24762;CHORCHO‘P;CHOR-CHO‘P
24763;CHORSHANBA;CHOR-SHAN-BA
24764;CHOSH;CHOSH
24765;CHOSHGOH;CHOSH-GOH
24766;CHUV;CHUV
24767;CHUVALANMOQ;CHU-VA-LAN-MOQ
24768;CHUVALASHMOQ;CHU-VA-LASH-MOQ
24769;CHUVALMOQ;CHU-VAL-MOQ
24770;CHUVALCHANG;CHU-VAL-CHANG
24771;CHUVAMOQ;CHU-VA-MOQ
24772;CHUVATMOQ;CHU-VAT-MOQ
24773;CHUVASH;CHU-VASH
24774;CHUVASHLAR;CHU-VASH-LAR
24775;CHUVRINDI;CHUV-RIN-DI
24776;CHUVULLAMOQ;CHU-VUL-LA-MOQ
24777;CHUVUR;CHU-VUR
24778;CHUVURLAMOQ;CHU-VUR-LA-MOQ
24779;CHO‘G‘;CHO‘G‘
24780;CHO‘G‘LANMA;CHO‘G‘-LAN-MA
24781;CHO‘G‘LANMOQ;CHO‘G‘-LAN-MOQ
24782;CHUG‘ULLAMOQ;CHU-G‘UL-LA-MOQ
24783;CHUG‘UR;CHU-G‘UR
24784;CHUG‘URLAMOQ;CHU-G‘UR-LA-MOQ
24785;CHUG‘URLASHMOQ;CHU-G‘UR-LASH-MOQ
24786;CHUG‘URCHUQ;CHU-G‘UR-CHUQ
24787;CHO‘ZALA;CHO‘-ZA-LA
24788;CHO‘ZG‘I;CHO‘Z-G‘I
24789;CHO‘ZG‘ILAMOQ;CHO‘Z-G‘I-LA-MOQ
24790;CHO‘ZIQ;CHO‘-ZIQ
24791;CHO‘ZIQLIK;CHO‘-ZIQ-LIK
24792;CHO‘ZILMOQ;CHO‘-ZIL-MOQ
24793;CHO‘ZILUVCHAN;CHO‘-ZI-LUV-CHAN
24794;CHO‘ZILUVCHANLIK;CHO‘-ZI-LUV-CHAN-LIK
24795;CHO‘ZINCHOQ;CHO‘-ZIN-CHOQ
24796;CHO‘ZMA;CHO‘Z-MA
24797;CHO‘ZMOQ;CHO‘Z-MOQ
24798;CHUYDA;CHUY-DA
24799;CHO‘K;CHO‘K
24800;CHO‘KAR;CHO‘-KAR
24801;CHO‘KARQAND;CHO‘-KAR-QAND
24802;CHO‘KIK;CHO‘-KIK
24803;CHO‘KINDI;CHO‘-KIN-DI
24804;CHO‘KIR;CHO‘-KIR
24805;CHO‘KIRLIK;CHO‘-KIR-LIK
24806;CHO‘KIRMOQ;CHO‘-KIR-MOQ
24807;CHO‘KIRTAK;CHO‘-KIR-TAK
24808;CHO‘KICH;CHO‘-KICH
24809;CHO‘KICHLAMOQ;CHO‘-KICH-LA-MOQ
24810;CHO‘KKA;CHO‘K-KA
24811;CHO‘KKALAMOQ;CHO‘K-KA-LA-MOQ
24812;CHUKKI;CHUK-KI
24813;CHO‘KMA;CHO‘K-MA
24814;CHO‘KMOQ;CHO‘K-MOQ
24815;CHUKURON;CHU-KU-RON
24816;CHO‘QILAMOQ;CHO‘-QI-LA-MOQ
24817;CHO‘QIM;CHO‘-QIM
24818;CHO‘QIMOQ;CHO‘-QI-MOQ
24819;CHO‘QINDI;CHO‘-QIN-DI
24820;CHO‘QINMOQ;CHO‘-QIN-MOQ
24821;CHO‘QISHTIRMOQ;CHO‘-QISH-TIR-MOQ
24822;CHO‘QQAYMOQ;CHO‘Q-QAY-MOQ
24823;CHO‘QQARA;CHO‘Q-QA-RA
24824;CHO‘QQI;CHO‘Q-QI
24825;CHO‘QMOR;CHO‘Q-MOR
24826;CHUQULAMOQ;CHU-QU-LA-MOQ
24827;CHUQUR;CHU-QUR
24828;CHUQURLAMOQ;CHU-QUR-LA-MOQ
24829;CHUQURLASHMOQ;CHU-QUR-LASH-MOQ
24830;CHUQURLIK;CHU-QUR-LIK
24831;CHUQURCHA;CHU-QUR-CHA
24832;CHO‘L;CHO‘L
24833;CHULG‘AMOQ;CHUL-G‘A-MOQ
24834;CHULDIR;CHUL-DIR
24835;CHULDIRAMOQ;CHUL-DI-RA-MOQ
24836;CHULDIRATMOQ;CHUL-DI-RAT-MOQ
24837;CHULI;CHU-LI
24838;CHO‘LISTON;CHO‘-LIS-TON
24839;CHULKASH;CHUL-KASH
24840;CHULKI;CHUL-KI
24841;CHO‘LQUVAR;CHO‘L-QU-VAR
24842;CHO‘LLAMOQ;CHO‘L-LA-MOQ
24843;CHO‘LLANISH;CHO‘L-LA-NISH
24844;CHO‘LLIK;CHO‘L-LIK
24845;CHO‘LOQ;CHO‘-LOQ
24846;CHO‘LOQLANMOQ;CHO‘-LOQ-LAN-MOQ
24847;CHO‘LOQLIK;CHO‘-LOQ-LIK
24848;CHO‘LPI;CHO‘L-PI
24849;CHO‘LPILLAMOQ;CHO‘L-PIL-LA-MOQ
24850;CHO‘LPON;CHO‘L-PON
24851;CHO‘LTOQ;CHO‘L-TOQ
24852;CHO‘LYALPIZ;CHO‘L-YAL-PIZ
24853;CHUMAK;CHU-MAK
24854;CHO‘MILMOQ;CHO‘-MIL-MOQ
24855;CHO‘MICH;CHO‘-MICH
24856;CHO‘MICHLAMOQ;CHO‘-MICH-LA-MOQ
24857;CHUMOLI;CHU-MO-LI
24858;CHUMOLICHA;CHU-MO-LI-CHA
24859;CHUMCHUQ;CHUM-CHUQ
24860;CHUMCHUQKO‘Z;CHUM-CHUQ-KO‘Z
24861;CHUNKI;CHUN-KI
24862;CHO‘NQAYMA;CHO‘N-QAY-MA
24863;CHO‘NQAYMOQ;CHO‘N-QAY-MOQ
24864;CHO‘NQIR;CHO‘N-QIR
24865;CHO‘NQIRLIK;CHO‘N-QIR-LIK
24866;CHUNON;CHU-NON
24867;CHUNONAM;CHU-NO-NAM
24868;CHUNONCHI;CHU-NON-CHI
24869;CHO‘NTAK;CHO‘N-TAK
24870;CHO‘P;CHO‘P
24871;CHO‘PILLATMOQ;CHO‘-PIL-LAT-MOQ
24872;CHO‘PON;CHO‘-PON
24873;CHO‘PONLIK;CHO‘-PON-LIK
24874;CHO‘PSA;CHO‘P-SA
24875;CHO‘PXINA;CHO‘P-XI-NA
24876;CHO‘PCHAK;CHO‘P-CHAK
24877;CHO‘PCHAKCHI;CHO‘P-CHAK-CHI
24878;CHURVAQA;CHUR-VA-QA
24879;CHO‘RI;CHO‘-RI
24880;CHO‘RILIK;CHO‘-RI-LIK
24881;CHURQ;CHURQ
24882;CHURRA;CHUR-RA
24883;CHURRAK;CHUR-RAK
24884;CHO‘RT;CHO‘RT
24885;CHO‘RTAN;CHO‘R-TAN
24886;CHO‘RTKESAR;CHO‘RT-KE-SAR
24887;CHO‘RTTA;CHO‘RT-TA
24888;CHO‘T;CHO‘T
24889;CHO‘TAL;CHO‘-TAL
24890;CHO‘TALCHI;CHO‘-TAL-CHI
24891;CHO‘TIR;CHO‘-TIR
24892;CHO‘TKA;CHO‘T-KA
24893;CHO‘TKALAMOQ;CHO‘T-KA-LA-MOQ
24894;CHO‘TLAMOQ;CHO‘T-LA-MOQ
24895;CHUCHVARA;CHUCH-VA-RA
24896;CHUCHVARAXONA;CHUCH-VA-RA-XO-NA
24897;CHO‘CHIMOQ;CHO‘-CHI-MOQ
24898;CHO‘CHIMOQ;CHO‘-CHI-MOQ
24899;CHUCHITILMOQ;CHU-CHI-TIL-MOQ
24900;CHUCHKIRMOQ;CHUCH-KIR-MOQ
24901;CHO‘CHQA;CHO‘CH-QA
24902;CHO‘CHQABOQAR;CHO‘CH-QA-BO-QAR
24903;CHO‘CHQACHILIK;CHO‘CH-QA-CHI-LIK
24904;CHUCHMAL;CHUCH-MAL
24905;CHUCHMALLASHMOQ;CHUCH-MAL-LASH-MOQ
24906;CHUCHMO‘MA;CHUCH-MO‘-MA
24907;CHUCHUK;CHU-CHUK
24908;CHUCHUKLIK;CHU-CHUK-LIK
24909;CHUCHUKMIYA;CHU-CHUK-MI-YA
24910;CHUCHUKTOMOQ;CHU-CHUK-TO-MOQ
24911;CHUCHUTGIN;CHU-CHUT-GIN
24912;CHO‘CHCHAYMOQ;CHO‘CH-CHAY-MOQ
24913;CHO‘YAN;CHO‘-YAN
24914;SHABADA;SHA-BA-DA
24915;SHABADALAMOQ;SHA-BA-DA-LA-MOQ
24916;SHABADALATMOQ;SHA-BA-DA-LAT-MOQ
24917;SHABBA;SHAB-BA
24918;SHABBODA;SHAB-BO-DA
24919;SHABKO‘R;SHAB-KO‘R
24920;SHABKO‘RLIK;SHAB-KO‘R-LIK
24921;SHABLON;SHAB-LON
24922;SHABLONLASHMOQ;SHAB-LON-LASH-MOQ
24923;SHABLONCHILIK;SHAB-LON-CHI-LIK
24924;SHABNAM;SHAB-NAM
24925;SHABNAMLANMOQ;SHAB-NAM-LAN-MOQ
24926;SHABNAMLI;SHAB-NAM-LI
24927;SHABNAMSIZ;SHAB-NAM-SIZ
24928;SHABRANG;SHAB-RANG
24929;SHABCHIROQ;SHAB-CHI-ROQ
24930;SHAVKAT;SHAV-KAT
24931;SHAVKATLI;SHAV-KAT-LI
24932;SHAVQ;SHAVQ
24933;SHAVQLANMOQ;SHAVQ-LAN-MOQ
24934;SHAVQLI;SHAVQ-LI
24935;SHAVQSIZ;SHAVQ-SIZ
24936;SHAVLA;SHAV-LA
24937;SHAG‘AL;SHA-G‘AL
24938;SHAG‘ILLAMOQ;SHA-G‘IL-LA-MOQ
24939;SHADDOD;SHAD-DOD
24940;SHADDODLIK;SHAD-DOD-LIK
24941;SHAJARA;SHA-JA-RA
24942;SHAY;SHAY
24943;SHAYBA;SHAY-BA
24944;SHAYDO;SHAY-DO
24945;SHAYDOYI;SHAY-DO-YI
24946;SHAYDOYILIK;SHAY-DO-YI-LIK
24947;SHAYDOLIK;SHAY-DO-LIK
24948;SHAYIN;SHA-YIN
24949;SHAYKA;SHAY-KA
24950;SHAYLAMOQ;SHAY-LA-MOQ
24951;SHAYTANAT;SHAY-TA-NAT
24952;SHAYTON;SHAY-TON
24953;SHAYTONBACHCHA;SHAY-TON-BACH-CHA
24954;SHAYTONIY;SHAY-TO-NIY
24955;SHAYTONKOVUSH;SHAY-TON-KO-VUSH
24956;SHAYTONKOSA;SHAY-TON-KO-SA
24957;SHAYTONLAMOQ;SHAY-TON-LA-MOQ
24958;SHAYTONLIK;SHAY-TON-LIK
24959;SHAYTONTERI;SHAY-TON-TE-RI
24960;SHAYX;SHAYX
24961;SHAYXLIK;SHAYX-LIK
24962;SHAK;SHAK
24963;SHAKAR;SHA-KAR
24964;SHAKARAK;SHA-KA-RAK
24965;SHAKARQAMISH;SHA-KAR-QA-MISH
24966;SHAKARLAMOQ;SHA-KAR-LA-MOQ
24967;SHAKARLI;SHA-KAR-LI
24968;SHAKARNAY;SHA-KAR-NAY
24969;SHAKAROB;SHA-KA-ROB
24970;SHAKARPAZ;SHA-KAR-PAZ
24971;SHAKARPAZLIK;SHA-KAR-PAZ-LIK
24972;SHAKARPALAK;SHA-KAR-PA-LAK
24973;SHAKARPOYA;SHA-KAR-PO-YA
24974;SHAKKOK;SHAK-KOK
24975;SHAKKOKLIK;SHAK-KOK-LIK
24976;SHAKL;SHAKL
24977;SHAKLAN;SHAK-LAN
24978;SHAKLANMOQ;SHAK-LAN-MOQ
24979;SHAKLDOR;SHAKL-DOR
24980;SHAKLIY;SHAK-LIY
24981;SHAKLIK;SHAK-LIK
24982;SHAKLLANMOQ;SHAKL-LAN-MOQ
24983;SHAKLLI;SHAKL-LI
24984;SHAKSIZ;SHAK-SIZ
24985;SHAQ;SHAQ
24986;SHAQAL;SHA-QAL
24987;SHAQATUL;SHA-QA-TUL
24988;SHAQASHULDUR;SHA-QA-SHUL-DUR
24989;SHAQILDOQ;SHA-QIL-DOQ
24990;SHAQILLAMOQ;SHA-QIL-LA-MOQ
24991;SHAQIR;SHA-QIR
24992;SHAQIRLAMOQ;SHA-QIR-LA-MOQ
24993;SHAQSHAQ;SHAQ-SHAQ
24994;SHAQSHAQADOR;SHAQ-SHA-QA-DOR
24995;SHALABBO;SHA-LAB-BO
24996;SHALVAYMOQ;SHAL-VAY-MOQ
24997;SHALVAR;SHAL-VAR
24998;SHALVILLAMOQ;SHAL-VIL-LA-MOQ
24999;SHALVIR;SHAL-VIR
25000;SHALVIRAGAN;SHAL-VI-RA-GAN
25001;SHALVIRAMOQ;SHAL-VI-RA-MOQ
25002;SHALDIR;SHAL-DIR
25003;SHALDIRAMA;SHAL-DI-RA-MA
25004;SHALDIRAMOQ;SHAL-DI-RA-MOQ
25005;SHALDIROQ;SHAL-DI-ROQ
25006;SHALLAQI;SHAL-LA-QI
25007;SHALLAQILARCHA;SHAL-LA-QI-LAR-CHA
25008;SHALLAQILIK;SHAL-LA-QI-LIK
25009;SHALOQ;SHA-LOQ
25010;SHALOQLIK;SHA-LOQ-LIK
25011;SHALOLA;SHA-LO-LA
25012;SHALOP;SHA-LOP
25013;SHALOPLAMOQ;SHA-LOP-LA-MOQ
25014;SHALPAYMOQ;SHAL-PAY-MOQ
25015;SHALPANG;SHAL-PANG
25016;SHALPANGQULOQ;SHAL-PANG-QU-LOQ
25017;SHALTOQ;SHAL-TOQ
25018;SHALTOQXONA;SHAL-TOQ-XO-NA
25019;SHAM;SHAM
25020;SHAMA;SHA-MA
25021;SHAMALOQ;SHA-MA-LOQ
25022;SHAMALOQDAY;SHA-MA-LOQ-DAY
25023;SHAMAN;SHA-MAN
25024;SHAMG‘ALAT;SHAM-G‘A-LAT
25025;SHAMGARLIK;SHAM-GAR-LIK
25026;SHAMGIN;SHAM-GIN
25027;SHAMDON;SHAM-DON
25028;SHAMLI;SHAM-LI
25029;SHAMOYIL;SHA-MO-YIL
25030;SHAMOL;SHA-MOL
25031;SHAMOLLAMOQ;SHA-MOL-LA-MOQ
25032;SHAMOLLATMOQ;SHA-MOL-LAT-MOQ
25033;SHAMOLLASH;SHA-MOL-LASH
25034;SHAMOLLI;SHA-MOL-LI
25035;SHAMOLPARRAK;SHA-MOL-PAR-RAK
25036;SHAMOLSIZ;SHA-MOL-SIZ
25037;SHAMPAN;SHAM-PAN
25038;SHAMPUN;SHAM-PUN
25039;SHAMSA;SHAM-SA
25040;SHAMSIYA;SHAM-SI-YA
25041;SHAMCHIROQ;SHAM-CHI-ROQ
25042;SHAMSHIR;SHAM-SHIR
25043;SHAMSHOD;SHAM-SHOD
25044;SHANBA;SHAN-BA
25045;SHANBALIK;SHAN-BA-LIK
25046;SHANG‘I;SHAN-G‘I
25047;SHANG‘ILLAMOQ;SHAN-G‘IL-LA-MOQ
25048;SHANG‘IMOQ;SHAN-G‘I-MOQ
25049;SHANTAJ;SHAN-TAJ
25050;SHANTAJCHI;SHAN-TAJ-CHI
25051;SHAP;SHAP
25052;SHAPALOQ;SHA-PA-LOQ
25053;SHAPALOQGUL;SHA-PA-LOQ-GUL
25054;SHAPALOQLAMOQ;SHA-PA-LOQ-LA-MOQ
25055;SHAPARAK;SHA-PA-RAK
25056;SHAPATI;SHA-PA-TI
25057;SHAPATILAMOQ;SHA-PA-TI-LA-MOQ
25058;SHAPILLAMOQ;SHA-PIL-LA-MOQ
25059;SHAPIR;SHA-PIR
25060;SHAPKA;SHAP-KA
25061;SHAPKALI;SHAP-KA-LI
25062;SHAPOQ;SHA-POQ
25063;SHAPPA;SHAP-PA
25064;SHAPPALAMOQ;SHAP-PA-LA-MOQ
25065;SHAPPATI;SHAP-PA-TI
25066;SHAPPATILAMOQ;SHAP-PA-TI-LA-MOQ
25067;SHAPSHAK;SHAP-SHAK
25068;SHAPSHAKLIK;SHAP-SHAK-LIK
25069;SHAR;SHAR
25070;SHARA;SHA-RA
25071;SHARAQ;SHA-RAQ
25072;SHARAQLAMOQ;SHA-RAQ-LA-MOQ
25073;SHARAF;SHA-RAF
25074;SHARAFA;SHA-RA-FA
25075;SHARAFLAMOQ;SHA-RAF-LA-MOQ
25076;SHARAFLI;SHA-RAF-LI
25077;SHARBAT;SHAR-BAT
25078;SHARBATDOR;SHAR-BAT-DOR
25079;SHARIAT;SHA-RI-AT
25080;SHARIATPANOH;SHA-RI-AT-PA-NOH
25081;SHARIK;SHA-RIK
25082;SHARIKLI;SHA-RIK-LI
25083;SHARILLAB;SHA-RIL-LAB
25084;SHARILLAMOQ;SHA-RIL-LA-MOQ
25085;SHARILLATMOQ;SHA-RIL-LAT-MOQ
25086;SHARIF;SHA-RIF
25087;SHARQ;SHARQ
25088;SHARQIY;SHAR-QIY
25089;SHARQIRAMOQ;SHAR-QI-RA-MOQ
25090;SHARQIROQ;SHAR-QI-ROQ
25091;SHARQLIK;SHARQ-LIK
25092;SHARQONA;SHAR-QO-NA
25093;SHARQCHA;SHARQ-CHA
25094;SHARQSHUNOS;SHARQ-SHU-NOS
25095;SHARQSHUNOSLIK;SHARQ-SHU-NOS-LIK
25096;SHARM;SHARM
25097;SHARMANDA;SHAR-MAN-DA
25098;SHARMANDAGARCHILIK;SHAR-MAN-DA-GAR-CHI-LIK
25099;SHARMANDALI;SHAR-MAN-DA-LI
25100;SHARMANDALIK;SHAR-MAN-DA-LIK
25101;SHARMANDACHILIK;SHAR-MAN-DA-CHI-LIK
25102;SHARMISOR;SHAR-MI-SOR
25103;SHARMISORLIK;SHAR-MI-SOR-LIK
25104;SHARMLI;SHARM-LI
25105;SHARMSIZ;SHARM-SIZ
25106;SHAROB;SHA-ROB
25107;SHAROBXONA;SHA-ROB-XO-NA
25108;SHAROBXO‘R;SHA-ROB-XO‘R
25109;SHAROBXO‘RLIK;SHA-ROB-XO‘R-LIK
25110;SHAROBCHI;SHA-ROB-CHI
25111;SHAROIT;SHA-RO-IT
25112;SHAROFAT;SHA-RO-FAT
25113;SHAROFATLI;SHA-RO-FAT-LI
25114;SHAROFATSIZ;SHA-RO-FAT-SIZ
25115;SHARPA;SHAR-PA
25116;SHARPASIZ;SHAR-PA-SIZ
25117;SHARRA;SHAR-RA
25118;SHARROS;SHAR-ROS
25119;SHART;SHART
25120;SHARTAK;SHAR-TAK
25121;SHARTAKI;SHAR-TA-KI
25122;SHARTAKILIK;SHAR-TA-KI-LIK
25123;SHARTILLAMOQ;SHAR-TIL-LA-MOQ
25124;SHARTKESAR;SHART-KE-SAR
25125;SHARTLASHMOQ;SHART-LASH-MOQ
25126;SHARTLI;SHART-LI
25127;SHARTNOMA;SHART-NO-MA
25128;SHARTSIZ;SHART-SIZ
25129;SHARTTA;SHART-TA
25130;SHARTTAKI;SHART-TA-KI
25131;SHARF;SHARF
25132;SHARH;SHARH
25133;SHARHLAMOQ;SHARH-LA-MOQ
25134;SHARSHARA;SHAR-SHA-RA
25135;SHARSHARAK;SHAR-SHA-RAK
25136;SHAR’AN;SHAR’-AN
25137;SHAR’IY;SHAR’-IY
25138;SHATAK;SHA-TAK
25139;SHATAKLAMOQ;SHA-TAK-LA-MOQ
25140;SHATAKCHI;SHA-TAK-CHI
25141;SHATALOQ;SHA-TA-LOQ
25142;SHATALOQLAMOQ;SHA-TA-LOQ-LA-MOQ
25143;SHATILLAMOQ;SHA-TIL-LA-MOQ
25144;SHATIR;SHA-TIR
25145;SHATIRA;SHA-TI-RA
25146;SHATIRLAMOQ;SHA-TIR-LA-MOQ
25147;SHATIRLATMOQ;SHA-TIR-LAT-MOQ
25148;SHATMOQ;SHAT-MOQ
25149;SHATRANJ;SHAT-RANJ
25150;SHATTA;SHAT-TA
25151;SHATTALAMOQ;SHAT-TA-LA-MOQ
25152;SHAFAQ;SHA-FAQ
25153;SHAFAQLANMOQ;SHA-FAQ-LAN-MOQ
25154;SHAFIQ;SHA-FIQ
25155;SHAFQAT;SHAF-QAT
25156;SHAFQATLI;SHAF-QAT-LI
25157;SHAFQATSIZ;SHAF-QAT-SIZ
25158;SHAFQATSIZLIK;SHAF-QAT-SIZ-LIK
25159;SHAFOAT;SHA-FO-AT
25160;SHAFTOLI;SHAF-TO-LI
25161;SHAFTOLIZOR;SHAF-TO-LI-ZOR
25162;SHAFTOLIQOQI;SHAF-TO-LI-QO-QI
25163;SHAFTOLIXO‘R;SHAF-TO-LI-XO‘R
25164;SHAFFOF;SHAF-FOF
25165;SHAXMAT;SHAX-MAT
25166;SHAXMATCHI;SHAX-MAT-CHI
25167;SHAXS;SHAXS
25168;SHAXSAN;SHAX-SAN
25169;SHAXSIY;SHAX-SIY
25170;SHAXSIYA;SHAX-SI-YA
25171;SHAXSIYAT;SHAX-SI-YAT
25172;SHAXSIYATPARAST;SHAX-SI-YAT-PA-RAST
25173;SHAXSIYATPARASTLIK;SHAX-SI-YAT-PA-RAST-LIK
25174;SHAXTA;SHAX-TA
25175;SHAXTACHI;SHAX-TA-CHI
25176;SHAXTYOR;SHAX-TYOR
25177;SHAXTYORLIK;SHAX-TYOR-LIK
25178;SHAH;SHAH
25179;SHAHANSHOH;SHA-HAN-SHOH
25180;SHAHAR;SHA-HAR
25181;SHAHARLASHMOQ;SHA-HAR-LASH-MOQ
25182;SHAHARLIK;SHA-HAR-LIK
25183;SHAHARNAMO;SHA-HAR-NA-MO
25184;SHAHARSOZ;SHA-HAR-SOZ
25185;SHAHARCHA;SHA-HAR-CHA
25186;SHAHARCHILIK;SHA-HAR-CHI-LIK
25187;SHAHBOZ;SHAH-BOZ
25188;SHAHVAT;SHAH-VAT
25189;SHAHVATPARAST;SHAH-VAT-PA-RAST
25190;SHAHVONIY;SHAH-VO-NIY
25191;SHAHD;SHAHD
25192;SHAHDAM;SHAH-DAM
25193;SHAHZODA;SHAH-ZO-DA
25194;SHAHID;SHA-HID
25195;SHAHLO;SHAH-LO
25196;SHAHNOZ;SHAH-NOZ
25197;SHAHODAT;SHA-HO-DAT
25198;SHAHODATNOMA;SHA-HO-DAT-NO-MA
25199;SHAHRISTON;SHAH-RIS-TON
25200;SHASHKA;SHASH-KA
25201;SHASHKACHI;SHASH-KA-CHI
25202;SHASHQATOR;SHASH-QA-TOR
25203;SHASHQOL;SHASH-QOL
25204;SHASHLIK;SHASH-LIK
25205;SHASHMAQOM;SHASH-MA-QOM
25206;SHASHPAR;SHASH-PAR
25207;SHVED;SHVED
25208;SHVEDLAR;SHVED-LAR
25209;SHEVA;SHE-VA
25210;SHEKIL;SHE-KIL
25211;SHEKILLI;SHE-KIL-LI
25212;SHELUXA;SHE-LU-XA
25213;SHER;SHER
25214;SHERBACHCHA;SHER-BACH-CHA
25215;SHERZOD;SHER-ZOD
25216;SHERIK;SHE-RIK
25217;SHERIKLASHMOQ;SHE-RIK-LASH-MOQ
25218;SHERIKLIK;SHE-RIK-LIK
25219;SHERIKCHILIK;SHE-RIK-CHI-LIK
25220;SHERLANMOQ;SHER-LAN-MOQ
25221;SHEROZIY;SHE-RO-ZIY
25222;SHEF;SHEF
25223;SHEFLIK;SHEF-LIK
25224;SHE’R;SHE’R
25225;SHE’RIY;SHE’-RIY
25226;SHE’RIYAT;SHE’-RI-YAT
25227;SHE’RXONLIK;SHE’R-XON-LIK
25228;SHE’RSHUNOSLIK;SHE’R-SHU-NOS-LIK
25229;SHIA;SHI-A
25230;SHIALIK;SHI-A-LIK
25231;SHIVILLAMOQ;SHI-VIL-LA-MOQ
25232;SHIVIR;SHI-VIR
25233;SHIVIRLAMOQ;SHI-VIR-LA-MOQ
25234;SHIVIT;SHI-VIT
25235;SHIG‘ILLAMOQ;SHI-G‘IL-LA-MOQ
25236;SHIG‘IRLAMOQ;SHI-G‘IR-LA-MOQ
25237;SHIDDAT;SHID-DAT
25238;SHIDDATKOR;SHID-DAT-KOR
25239;SHIDDATLANMOQ;SHID-DAT-LAN-MOQ
25240;SHIDDATLI;SHID-DAT-LI
25241;SHIJOAT;SHI-JO-AT
25242;SHIJOATKOR;SHI-JO-AT-KOR
25243;SHIJOATKORONA;SHI-JO-AT-KO-RO-NA
25244;SHIJOATLI;SHI-JO-AT-LI
25245;SHIJOATSIZ;SHI-JO-AT-SIZ
25246;SHIYPON;SHIY-PON
25247;SHIKAST;SHI-KAST
25248;SHIKASTA;SHI-KAS-TA
25249;SHIKASTLAMOQ;SHI-KAST-LA-MOQ
25250;SHIKASTLANMOQ;SHI-KAST-LAN-MOQ
25251;SHIKASTSIZ;SHI-KAST-SIZ
25252;SHIKOR;SHI-KOR
25253;SHIKOYAT;SHI-KO-YAT
25254;SHIKOYATBOZ;SHI-KO-YAT-BOZ
25255;SHIKOYATBOZLIK;SHI-KO-YAT-BOZ-LIK
25256;SHIKOYATLANMOQ;SHI-KO-YAT-LAN-MOQ
25257;SHIKOYATLI;SHI-KO-YAT-LI
25258;SHIKOYATNAMO;SHI-KO-YAT-NA-MO
25259;SHIKOYATNOMA;SHI-KO-YAT-NO-MA
25260;SHIKOYATOMUZ;SHI-KO-YAT-O-MUZ
25261;SHIKOYATCHI;SHI-KO-YAT-CHI
25262;SHIQ;SHIQ
25263;SHIQILDOQ;SHI-QIL-DOQ
25264;SHIQILLAMOQ;SHI-QIL-LA-MOQ
25265;SHIQILLATMOQ;SHI-QIL-LAT-MOQ
25266;SHIQIR;SHI-QIR
25267;SHIQIRLAMOQ;SHI-QIR-LA-MOQ
25268;SHIL;SHIL
25269;SHILVIRAMOQ;SHIL-VI-RA-MOQ
25270;SHILDIR;SHIL-DIR
25271;SHILDIRAMA;SHIL-DI-RA-MA
25272;SHILDIRAMOQ;SHIL-DI-RA-MOQ
25273;SHILDIROQ;SHIL-DI-ROQ
25274;SHILIQ;SHI-LIQ
25275;SHILIMSHIQ;SHI-LIM-SHIQ
25276;SHILINMOQ;SHI-LIN-MOQ
25277;SHILQILLAMOQ;SHIL-QIL-LA-MOQ
25278;SHILQIM;SHIL-QIM
25279;SHILQIMLARCHA;SHIL-QIM-LAR-CHA
25280;SHILQIMLIK;SHIL-QIM-LIK
25281;SHILLIQ;SHIL-LIQ
25282;SHILLING;SHIL-LING
25283;SHILMOQ;SHIL-MOQ
25284;SHILPIQ;SHIL-PIQ
25285;SHILPIQLANMOQ;SHIL-PIQ-LAN-MOQ
25286;SHILPILDOQ;SHIL-PIL-DOQ
25287;SHILTA;SHIL-TA
25288;SHILTILLAMOQ;SHIL-TIL-LA-MOQ
25289;SHIM;SHIM
25290;SHIMARIG‘LIQ;SHI-MA-RIG‘-LIQ
25291;SHIMARIQ;SHI-MA-RIQ
25292;SHIMARMOQ;SHI-MAR-MOQ
25293;SHIMIMOQ;SHI-MI-MOQ
25294;SHIMIRMOQ;SHI-MIR-MOQ
25295;SHIMMOQ;SHIM-MOQ
25296;SHIMOL;SHI-MOL
25297;SHIMOLI;SHI-MO-LI
25298;SHIMOLIY;SHI-MO-LIY
25299;SHIMOLLIK;SHI-MOL-LIK
25300;SHIMPANZE;SHIM-PAN-ZE
25301;SHINA;SHI-NA
25302;SHINAVANDA;SHI-NA-VAN-DA
25303;SHINAK;SHI-NAK
25304;SHINALASH;SHI-NA-LASH
25305;SHINAM;SHI-NAM
